review_id,place_name,reviewer_name,reviewer_id,local_guide,rating,review_text,likes,date,attributes
Ci9DQUlRQUNvZENodHljRjlvT2s1Rk1qVkZXbWxvWW5GbFZYZHBXbTlzVVMxbE1XYxAB,Mara Coffee & Roasters,Pooja P,114188491795378399141,True,2,Looks more like a hippie co-working space. Cold coffee lacked taste,0,7 hours ago,"{""meal_type"": ""Other"", ""price_per_person"": ""₹400–600"", ""food"": 1, ""service_rating"": 2, ""atmosphere"": 2, ""group_size"": ""Suitable for all group sizes"", ""wait_time"": ""No wait""}"
Ci9DQUlRQUNvZENodHljRjlvT2twS2QzTndYMlZrYVhCTlpFZHFVV05uU2xsTVZuYxAB,Mara Coffee & Roasters,Pankaj Ochani,112219555521918502618,True,5,Underrated cafe of Bangalore.  Loved the atmosphere of this cafe.,0,12 hours ago,"{""food"": 5, ""service_rating"": 5, ""atmosphere"": 5}"
