review_id,place_name,reviewer_name,reviewer_id,local_guide,rating,review_text,likes,date,attributes
Ci9DQUlRQUNvZENodHljRjlvT2xaSVUxQk9SRWh0VUROcGREQlJZMGMwU0hBM2FVRRAB,Blue Tokai Coffee Roasters | HSR Layout,Prateek Koul,104477551433771486688,True,1,"They have not been able to fix their AC properly for the last 2 months now. I'm not sure why are they so casual about it. Don't visit here in summers, Although the coffee is good.",0,14 hours ago,"{""meal_type"": ""Brunch"", ""food"": 5, ""service_rating"": 5, ""atmosphere"": 1}"
Ci9DQUlRQUNvZENodHljRjlvT2tKcmRreEJTalI2UW5KVFRrTmhOa1kxZVdaS1ZtYxAB,Blue Tokai Coffee Roasters | HSR Layout,Sachin Darira,105240306863211921581,True,4,Try their Vienna latte,0,15 hours ago,"{""meal_type"": ""Lunch"", ""price_per_person"": ""₹800–1,000"", ""food"": 4, ""service_rating"": 5, ""atmosphere"": 5, ""noise_level"": ""Loud, but you can still talk""}"
