review_id,place_name,reviewer_name,reviewer_id,local_guide,rating,review_text,likes,date,attributes
Ci9DQUlRQUNvZENodHljRjlvT2xWdFltSnVZMmhFVXpWNWNtTmtXbGd0VWxSNVVXYxAB,Ice Treat Cafe,Mohit Singh,111230303975968999150,True,5,,0,10 hours ago,"{""food"": 4, ""service_rating"": 5, ""atmosphere"": 5}"
