review_id,place_name,reviewer_name,reviewer_id,local_guide,rating,review_text,likes,date,attributes
Ci9DQUlRQUNvZENodHljRjlvT2pWdWJESTFla290U1VKcE0wdHdWRFJWU0hCQmVFRRAB,Katha Kavana,Harsh Mishra,116959695954681501996,False,4,Good ambeince.,0,37 minutes ago,
Ci9DQUlRQUNvZENodHljRjlvT2tOZlFuRmlVRVZoWDNKSGFWTmtYMXBPWW1OemVVRRAB,Katha Kavana,Ankit Raj,107985977906108416333,False,4,Good restaurants... Great experiece,0,39 minutes ago,"{""food"": 4, ""service_rating"": 3, ""atmosphere"": 4}"
