review_id,place_name,reviewer_name,reviewer_id,local_guide,rating,review_text,likes,date,attributes
Ci9DQUlRQUNvZENodHljRjlvT2xBelFsSTRWR2RXUWxwUVNtOHRXbGhFTFV4dVVFRRAB,The Faith Cafe,Priya Kumar,118391060901218853996,False,5,Great service done by Rayees!,0,6 hours ago,"{""food"": 5, ""service_rating"": 5, ""atmosphere"": 5}"
Ci9DQUlRQUNvZENodHljRjlvT21OdFR6bG1ZbEJhZUU5T2RrMTJSRGwyWW5SeWNVRRAB,The Faith Cafe,Harsh Choudhary,112662983889342079075,True,5,,0,12 hours ago,"{""dining_mode"": ""Dine in"", ""meal_type"": ""Brunch"", ""price_per_person"": ""₹400–600"", ""food"": 5, ""service_rating"": 3, ""atmosphere"": 3, ""group_size"": ""1 person, 2 people, 3-4 people""}"
